time,name,x,y,z
1625127903.2910588,c58a,1.2,5.07,1.0
1625127903.3901608,c58a,1.16,5.16,1.0
1625127903.5011601,c58a,1.24,5.16,1.0
1625127903.6269934,c58a,1.2,5.11,1.0
1625127903.6905518,c58a,1.2,5.09,1.0
1625127903.780507,c58a,1.21,5.05,1.0
1625127903.8704383,c58a,1.18,5.14,1.0
1625127903.9813948,c58a,1.2,5.2,1.0
1625127904.0808399,c58a,1.17,5.12,1.0
1625127904.129761,c58a,1.16,5.18,1.0
1625127904.4304285,552,2.29,4.95,1.0
1625127905.2778502,c50,12.93,6.17,1.0
1625127905.3682957,c50,12.32,6.02,1.0
1625127905.4579265,c50,12.26,6.14,1.0
1625127905.5735805,c50,12.1,6.12,1.0
1625127905.6516438,c50,12.05,6.0,1.0
1625127905.7601662,c50,12.05,5.81,1.0
1625127905.8751314,c50,12.32,6.05,1.0
1625127905.9160929,c8a9,2.45,5.14,1.0
1625127905.9602318,c50,11.89,5.69,1.0
1625127906.071787,c50,11.95,5.65,1.0
1625127906.1724567,c50,12.09,5.4,1.0
1625127906.2611396,c50,12.45,5.69,1.0
1625127906.3501146,c50,11.99,5.29,1.0
1625127906.475537,c50,11.99,5.41,1.0
1625127906.5409222,c50,11.7,5.18,1.0
1625127906.6286733,c50,11.63,4.99,1.0
1625127906.7321382,c50,11.48,4.8,1.0
1625127906.8204303,c50,11.32,4.69,1.0
1625127906.924008,c50,11.12,4.66,1.0
1625127907.0198078,c50,11.01,4.58,1.0
1625127907.1196897,c50,11.0,4.62,1.0
1625127907.2234275,c50,11.0,4.63,1.0
1625127907.317678,c50,10.95,4.44,1.0
1625127907.4199402,c50,11.06,4.62,1.0
1625127907.5235753,c50,11.09,4.63,1.0
1625127907.6080804,c50,11.04,4.58,1.0
1625127907.7092054,c50,10.88,4.52,1.0
1625127907.8239217,c50,10.74,4.3,1.0
1625127907.910615,c50,10.41,4.21,1.0
1625127908.0202165,c50,10.29,4.16,1.0
1625127908.1241539,c50,10.13,3.98,1.0
1625127908.2192116,c50,10.1,4.03,1.0
1625127908.3193042,c50,10.04,3.97,1.0
1625127908.423039,c50,10.07,3.91,1.0
1625127908.5078008,c50,9.99,3.79,1.0
1625127908.6074169,c50,10.39,4.0,1.0
1625127908.7206008,c50,10.02,3.82,1.0
1625127908.8071628,c50,10.24,3.94,1.0
1625127908.9097614,c50,10.04,3.76,1.0
1625127909.0228832,c50,9.83,3.67,1.0
1625127909.1116304,c50,9.65,3.57,1.0
1625127909.2210581,c50,9.47,3.44,1.0
1625127909.330158,c50,9.26,3.41,1.0
1625127909.4181237,c58a,1.16,5.19,1.0
1625127909.465849,c50,9.16,3.4,1.0
1625127909.518079,c50,9.11,3.44,1.0
1625127909.6292655,c50,9.02,3.42,1.0
1625127909.7176366,552,2.21,4.72,1.0
1625127909.762054,c50,8.95,3.42,1.0
1625127909.818342,c50,9.01,3.39,1.0
1625127909.9222667,c50,9.01,3.37,1.0
1625127910.0285757,c50,8.93,3.3,1.0
1625127910.1289055,c50,8.78,3.34,1.0
1625127910.2219906,c50,8.68,3.34,1.0
1625127910.3180132,c50,8.4,3.25,1.0
1625127910.3679001,c58a,1.19,5.12,1.0
1625127910.420192,c50,8.26,3.17,1.0
1625127910.4301653,c58a,1.16,5.17,1.0
1625127910.52736,c50,8.07,3.23,1.0
1625127910.5453029,c58a,1.14,4.98,1.0
1625127910.617178,c50,7.95,3.41,1.0
1625127910.6241686,c58a,-0.39,4.48,1.0
1625127910.7060468,c50,7.72,3.31,1.0
1625127910.749514,c58a,-0.84,4.67,1.0
1625127910.8343818,c50,7.66,3.49,1.0
1625127910.8413556,c58a,0.9,4.41,1.0
1625127910.89157,c50,7.7,3.59,1.0
1625127910.9303598,c58a,0.05,5.2,1.0
1625127910.9913886,c50,7.66,3.56,1.0
1625127910.997376,c58a,0.22,5.36,1.0
1625127911.0871758,c50,7.61,3.48,1.0
1625127911.125353,c58a,0.75,5.01,1.0
1625127911.1869247,c8a9,2.41,5.24,1.0
1625127911.1899161,c50,7.57,3.55,1.0
1625127911.23495,c58a,0.9,5.15,1.0
1625127911.2914207,c50,7.53,3.47,1.0
1625127911.3126523,c58a,0.6,5.53,1.0
1625127911.388445,c50,7.44,3.54,1.0
1625127911.424473,c58a,0.77,5.57,1.0
1625127911.4908955,c50,7.27,3.57,1.0
1625127911.5327096,c58a,0.95,4.69,1.0
1625127911.5866044,c50,7.14,3.46,1.0
1625127911.6293497,c58a,0.98,4.69,1.0
1625127911.6788738,c50,7.03,3.62,1.0
1625127911.7219157,c58a,0.95,4.63,1.0
1625127911.7799137,c50,6.95,3.6,1.0
1625127911.8194203,c58a,0.99,4.62,1.0
1625127911.9015481,c50,6.92,4.07,1.0
1625127911.9465892,c58a,1.22,4.5,1.0
1625127911.989468,c50,6.66,4.55,1.0
1625127912.0286865,c58a,0.9,4.91,1.0
1625127912.086275,c50,6.76,4.24,1.0
1625127912.1288366,c58a,0.81,4.98,1.0
1625127912.178495,c50,6.79,4.18,1.0
1625127912.2146378,c58a,0.77,4.67,1.0
1625127912.2870612,c50,6.59,3.8,1.0
1625127912.3266356,c58a,0.93,4.94,1.0
1625127912.377124,c50,6.46,5.23,1.0
1625127912.4180937,c58a,1.04,5.12,1.0
1625127912.5023913,c50,6.78,4.37,1.0
1625127912.5043917,c58a,0.97,5.2,1.0
1625127912.5667815,c50,6.73,4.38,1.0
1625127912.6121,c58a,0.91,5.23,1.0
1625127912.658971,c50,6.77,4.44,1.0
1625127912.7018623,c58a,0.94,5.22,1.0
1625127912.7849443,c50,6.82,4.27,1.0
1625127912.7879434,c58a,0.89,5.25,1.0
1625127912.8572237,c50,6.41,4.9,1.0
1625127912.8991966,c58a,1.38,4.74,1.0
1625127912.957265,c58a,1.37,4.54,1.0
1625127912.9983919,c50,6.47,3.93,1.0
1625127913.084339,c58a,1.6,5.14,1.0
1625127913.0903242,c50,6.44,3.92,1.0
1625127913.1579766,c58a,1.59,4.93,1.0
1625127913.2017117,c50,6.52,3.9,1.0
1625127913.2465897,c58a,1.65,4.78,1.0
1625127913.2885606,c50,6.78,4.62,1.0
1625127913.3732848,c58a,1.8,5.2,1.0
1625127913.3752458,c50,6.77,4.48,1.0
1625127913.447526,c58a,1.78,5.19,1.0
1625127913.4897473,c50,6.87,4.64,1.0
1625127913.5463858,c58a,1.69,4.92,1.0
1625127913.6759331,c58a,1.68,4.95,1.0
1625127913.6818588,c50,6.88,4.73,1.0
1625127913.7464168,c58a,1.67,4.85,1.0
1625127913.748416,c50,6.82,4.77,1.0
1625127913.8397489,c58a,1.66,4.78,1.0
1625127913.882276,c50,6.95,4.97,1.0
1625127913.9423919,c58a,1.68,4.84,1.0
1625127913.9719315,c50,6.92,5.0,1.0
1625127914.0370967,c50,6.89,4.91,1.0
1625127914.1292462,c50,6.69,4.2,1.0
1625127914.1727035,c58a,1.08,5.06,1.0
1625127914.2191978,c50,6.76,4.35,1.0
1625127914.2632575,c58a,1.29,5.57,1.0
1625127914.3169618,c50,6.95,4.76,1.0
1625127914.359304,c58a,1.3,5.67,1.0
1625127914.4446924,c50,6.89,4.56,1.0
1625127914.4913578,c58a,1.14,5.04,1.0
1625127914.5271642,c50,6.94,4.49,1.0
1625127914.5731332,c58a,1.25,5.64,1.0
1625127914.619379,c50,6.98,4.53,1.0
1625127914.6626768,c58a,1.14,4.75,1.0
1625127914.7464204,c50,6.72,4.07,1.0
1625127914.7563899,c58a,1.37,5.46,1.0
1625127914.809414,c50,7.01,4.72,1.0
1625127914.8551898,c58a,1.2,4.61,1.0
1625127914.9111586,c50,6.99,4.66,1.0
1625127914.95329,c58a,1.48,5.24,1.0
1625127915.0351832,c50,6.95,4.91,1.0
1625127915.08291,c58a,0.96,5.9,1.0
1625127915.0908847,552,2.27,5.24,1.0
1625127915.1227975,c50,6.93,5.11,1.0
1625127915.1633866,c58a,1.59,4.98,1.0
1625127915.2052262,c50,7.12,4.73,1.0
1625127915.2464767,c58a,1.53,5.07,1.0
1625127915.289589,c50,6.82,4.35,1.0
1625127915.328717,c58a,0.95,4.76,1.0
1625127915.3720691,c50,7.09,4.76,1.0
1625127915.4170284,c58a,1.56,5.0,1.0
1625127915.5005493,c50,6.92,4.46,1.0
1625127915.5435693,c58a,1.03,5.72,1.0
1625127915.5824218,c50,7.07,4.62,1.0
1625127915.6255548,c58a,1.27,4.21,1.0
1625127915.6677837,c50,7.02,4.68,1.0
1625127915.7158422,c58a,0.83,4.92,1.0
1625127915.7992473,c50,6.86,4.24,1.0
1625127915.842062,c58a,0.83,4.99,1.0
1625127915.8840735,c50,6.67,3.58,1.0
1625127915.9284744,c58a,0.93,4.79,1.0
1625127915.970668,c50,7.11,4.71,1.0
1625127916.0106235,c58a,1.07,4.63,1.0
1625127916.0946171,c50,6.59,3.69,1.0
1625127916.1361449,c58a,0.84,4.62,1.0
1625127916.1772246,c50,6.99,4.52,1.0
1625127916.2206483,c58a,0.03,4.92,1.0
1625127916.266676,c50,7.1,4.62,1.0
1625127916.3079007,c8a9,2.19,4.97,1.0
1625127916.310889,c58a,0.3,5.09,1.0
1625127916.3905902,c50,7.12,4.72,1.0
1625127916.4005663,c58a,0.77,4.88,1.0
1625127916.4666147,c50,7.05,4.82,1.0
1625127916.5092368,c58a,0.37,5.37,1.0
1625127916.557127,c50,7.07,4.86,1.0
1625127916.5974164,c58a,0.96,5.09,1.0
1625127916.6804314,c50,7.04,4.69,1.0
1625127916.7265632,c58a,0.95,4.91,1.0
1625127916.7641127,c50,7.07,4.7,1.0
1625127916.8068185,c58a,0.23,4.97,1.0
1625127916.8567255,c50,7.11,4.58,1.0
1625127916.899784,c58a,0.05,5.45,1.0
1625127916.9836955,c50,7.1,4.62,1.0
1625127916.9916742,c58a,0.34,5.27,1.0
1625127917.0591338,c50,7.08,4.57,1.0
1625127917.1043382,c58a,0.44,4.82,1.0
1625127917.1493168,c50,7.05,4.8,1.0
1625127917.1973577,c58a,0.68,4.87,1.0
1625127917.2737706,c50,6.95,4.61,1.0
1625127917.2847447,c58a,0.48,4.87,1.0
1625127917.3404498,c50,6.95,4.6,1.0
1625127917.3855424,c58a,0.9,4.87,1.0
1625127917.4383345,c50,6.7,4.0,1.0
1625127917.486758,c58a,0.97,5.02,1.0
1625127917.5716267,c50,6.91,4.75,1.0
1625127917.581603,c58a,1.1,4.9,1.0
1625127917.6471865,c50,6.81,4.72,1.0
1625127917.6955683,c58a,0.57,5.06,1.0
1625127917.7435257,c50,6.77,4.77,1.0
1625127917.7814016,c58a,0.65,5.12,1.0
1625127917.837069,c50,6.79,4.65,1.0
1625127917.877574,c58a,1.15,5.15,1.0
1625127917.9487636,c50,6.75,4.76,1.0
1625127917.9964042,c58a,1.13,5.17,1.0
1625127918.0570357,c50,6.77,4.73,1.0
1625127918.060027,c58a,1.09,5.15,1.0
1625127918.1708,c50,6.77,4.77,1.0
1625127918.1747894,c58a,1.11,5.1,1.0
1625127918.2409003,c50,6.8,4.72,1.0
1625127918.2828,c58a,1.14,5.16,1.0
1625127918.3376787,c50,6.78,4.81,1.0
1625127918.379509,c58a,1.11,5.18,1.0
1625127918.42736,c50,6.75,4.68,1.0
1625127918.4750488,c58a,1.06,5.18,1.0
1625127918.5266433,c50,6.77,4.72,1.0
1625127918.5684865,c58a,1.06,5.26,1.0
1625127918.6529596,c50,6.74,4.78,1.0
1625127918.6579425,c58a,1.04,5.18,1.0
1625127918.7274785,c50,6.75,4.69,1.0
1625127918.7765133,c58a,1.1,5.2,1.0
1625127918.82759,c50,6.77,4.75,1.0
1625127918.8723593,c58a,1.22,5.18,1.0
1625127918.9148717,c50,6.79,4.72,1.0
1625127918.9604294,c58a,1.16,5.16,1.0
1625127919.0205088,c50,6.81,4.69,1.0
1625127919.084717,c58a,1.12,5.15,1.0
1625127919.1297233,c50,6.83,4.61,1.0
1625127919.1736197,c58a,1.15,5.16,1.0
1625127919.2252321,c50,6.85,4.64,1.0
1625127919.2660396,c58a,1.2,5.21,1.0
1625127919.3160682,c50,6.75,4.82,1.0
1625127919.362047,c58a,1.12,5.15,1.0
1625127919.419816,c50,6.72,4.61,1.0
1625127919.4623463,c58a,1.15,5.23,1.0
1625127919.523607,c50,6.71,4.61,1.0
1625127919.5443456,c58a,1.13,5.13,1.0
1625127919.6173506,c50,6.68,4.76,1.0
1625127919.6638875,c58a,1.13,5.18,1.0
1625127919.7072499,c50,6.72,4.69,1.0
1625127919.7222114,c58a,1.2,5.12,1.0
1625127919.8221083,c50,6.69,4.77,1.0
1625127919.8251019,c58a,1.13,5.11,1.0
1625127919.8643403,552,1.93,5.4,1.0
1625127919.908206,c50,6.72,4.86,1.0
1625127919.9111984,c58a,1.1,5.12,1.0
1625127920.010309,c50,6.66,4.89,1.0
1625127920.0182922,c58a,1.06,5.08,1.0
1625127920.1213467,c58a,1.12,5.15,1.0
1625127920.1232991,c50,6.7,4.8,1.0
1625127920.2098863,c58a,1.09,5.2,1.0
1625127920.2293136,c50,6.68,4.83,1.0
1625127920.3074398,c58a,1.19,5.16,1.0
1625127920.3494043,c50,6.73,4.58,1.0
1625127920.4011922,c58a,1.16,5.18,1.0
1625127920.4311633,c50,6.79,4.75,1.0
1625127920.4961562,c58a,1.14,5.19,1.0
1625127920.5419326,c50,6.78,4.61,1.0
1625127920.6091347,c50,6.8,4.79,1.0
1625127920.6720784,c58a,1.15,5.06,1.0
1625127920.7247818,c50,6.71,4.61,1.0
1625127920.8106093,c50,6.78,4.47,1.0
1625127920.9199755,c50,6.83,4.36,1.0
1625127921.022897,c50,6.77,4.6,1.0
1625127921.1300898,c50,6.71,4.82,1.0
1625127921.2168338,c50,6.56,5.38,1.0
1625127921.3281739,c50,6.69,4.97,1.0
1625127921.429646,c50,6.59,5.21,1.0
1625127921.4765308,c8a9,2.5,5.38,1.0
1625127921.516594,c50,6.68,4.91,1.0
1625127921.620541,c50,6.68,4.78,1.0
1625127921.7079797,c50,6.49,5.32,1.0
1625127921.7988508,c50,6.62,5.0,1.0
1625127921.9235036,c50,6.7,4.82,1.0
1625127922.006924,c50,6.68,4.86,1.0
1625127922.1091454,c50,6.68,4.63,1.0
1625127922.2203498,c50,6.67,4.76,1.0
1625127922.3077934,c50,6.7,4.67,1.0
1625127922.4100018,c50,6.69,4.68,1.0
1625127922.522068,c50,6.69,4.69,1.0
1625127922.606927,c50,6.69,4.76,1.0
1625127922.7107928,c50,6.7,4.66,1.0
1625127922.8204415,c50,6.69,4.68,1.0
1625127922.9000077,c50,6.7,4.61,1.0
1625127922.9970775,c50,6.75,4.53,1.0
1625127923.0875392,c50,6.68,4.61,1.0
1625127923.1870303,c50,6.71,4.67,1.0
1625127923.2991307,c50,6.74,4.52,1.0
1625127923.4230835,c50,6.73,4.6,1.0
1625127923.4894786,c50,6.69,4.64,1.0
1625127923.5793822,c50,6.71,4.56,1.0
1625127923.6798093,c50,6.72,4.69,1.0
1625127923.7679727,c50,6.72,4.56,1.0
1625127923.8143215,c58a,1.12,5.1,1.0
1625127923.891281,c50,6.66,4.74,1.0
1625127923.894281,c58a,0.76,4.96,1.0
1625127923.9675589,c50,6.67,4.73,1.0
1625127924.0106494,c58a,1.08,5.29,1.0
1625127924.059374,c50,6.71,4.72,1.0
1625127924.1072514,c58a,1.14,5.25,1.0
1625127924.150575,c50,6.68,4.7,1.0
1625127924.189868,c58a,0.83,5.09,1.0
1625127924.2400396,c50,6.68,4.76,1.0
1625127924.2830908,c58a,0.64,5.88,1.0
1625127924.3244307,c50,6.7,4.6,1.0
1625127924.3714232,c58a,0.29,5.55,1.0
1625127924.418126,552,1.84,5.27,1.0
1625127924.5059333,c58a,0.5,5.28,1.0
1625127924.578214,c58a,0.33,5.57,1.0
1625127924.6802635,c58a,0.83,5.2,1.0
1625127924.7896347,c58a,0.9,5.24,1.0
1625127924.8904884,c58a,0.86,5.24,1.0
1625127924.980255,c58a,0.89,5.26,1.0
1625127925.0824606,c58a,0.92,5.32,1.0
1625127925.1909754,c58a,0.88,5.28,1.0
1625127925.2911875,c58a,0.75,5.07,1.0
1625127925.3801293,c58a,0.82,5.04,1.0
1625127925.4719794,c58a,1.01,5.06,1.0
1625127925.57,c58a,1.02,4.99,1.0
1625127925.6747172,c58a,0.99,4.93,1.0
1625127925.7592907,c58a,0.98,5.08,1.0
1625127925.8600857,c58a,1.03,5.12,1.0
1625127925.9733028,c58a,1.03,5.2,1.0
1625127926.0503037,c58a,1.01,5.2,1.0
1625127926.1599157,c58a,0.92,5.24,1.0
1625127926.2727377,c58a,0.75,4.95,1.0
1625127926.3481486,c58a,0.75,4.58,1.0
1625127926.4382179,c58a,1.3,4.28,1.0
1625127926.5290487,c58a,0.91,4.66,1.0
1625127926.621011,c58a,1.01,4.46,1.0
1625127926.7253516,c58a,0.64,4.68,1.0
1625127926.8102498,c58a,0.83,4.64,1.0
1625127926.9132156,c58a,0.8,4.72,1.0
1625127926.9231322,c8a9,2.18,4.97,1.0
1625127927.020486,c58a,0.7,4.71,1.0
1625127927.1184187,c58a,0.76,4.57,1.0
1625127927.219974,c58a,0.7,4.58,1.0
1625127927.3240163,c58a,0.79,4.67,1.0
1625127927.430281,c58a,0.59,4.72,1.0
1625127927.5409894,c58a,0.6,4.72,1.0
1625127927.628187,c58a,0.61,4.77,1.0
1625127927.730131,c58a,0.68,4.82,1.0
1625127927.8203425,c58a,0.5,4.85,1.0
1625127927.9207542,c58a,0.63,4.85,1.0
1625127928.0228264,c58a,0.58,4.89,1.0
1625127928.1291637,c58a,0.67,4.91,1.0
1625127928.232499,c58a,0.83,4.75,1.0
1625127928.329158,c58a,0.76,4.74,1.0
1625127928.4278789,c58a,0.69,4.83,1.0
1625127928.5321212,c58a,0.74,4.71,1.0
1625127928.6298707,c58a,0.7,4.88,1.0
1625127928.7279308,c58a,0.7,4.87,1.0
1625127928.8311412,c58a,0.66,4.87,1.0
1625127928.9304202,c58a,0.71,4.79,1.0
1625127929.0289416,c58a,0.73,4.85,1.0
1625127929.1311278,c58a,0.65,4.82,1.0
1625127929.2090056,c50,6.7,4.63,1.0
1625127929.2550676,c58a,0.73,4.78,1.0
1625127929.3294525,c58a,0.63,4.86,1.0
1625127929.4323533,c58a,0.73,4.79,1.0
1625127929.5407174,c58a,0.62,4.81,1.0
1625127929.6297514,c58a,0.71,4.78,1.0
1625127929.7222533,c58a,0.74,4.69,1.0
1625127929.8198333,c58a,0.58,4.76,1.0
1625127929.8996482,552,1.79,5.23,1.0
1625127929.9426303,c58a,0.63,4.85,1.0
1625127932.2025418,c8a9,2.17,5.05,1.0
1625127934.0753248,c58a,0.71,4.75,1.0
1625127934.1811109,c58a,0.61,4.77,1.0
1625127934.2697804,c58a,0.61,4.77,1.0
1625127934.312292,c50,6.73,4.63,1.0
1625127934.3943424,c58a,0.64,4.75,1.0
1625127934.467794,c58a,0.61,4.82,1.0
1625127934.5571399,c58a,0.55,4.95,1.0
1625127934.6752262,c58a,0.55,4.89,1.0
1625127934.7610905,c58a,0.36,4.96,1.0
1625127934.8522248,c58a,0.42,5.17,1.0
1625127934.9389498,c58a,0.62,5.49,1.0
1625127935.0335588,c58a,0.8,5.22,1.0
1625127935.122556,552,2.15,4.79,1.0
1625127935.1686747,c58a,0.39,5.1,1.0
1625127935.228007,c58a,1.01,4.88,1.0
1625127935.3299024,c58a,0.94,4.95,1.0
1625127935.4233558,c58a,1.24,4.5,1.0
1625127935.530654,c58a,1.45,4.59,1.0
1625127935.628763,c58a,1.41,4.5,1.0
1625127935.722944,c58a,1.41,4.47,1.0
1625127935.8307133,c58a,1.49,4.56,1.0
1625127935.919816,c58a,1.48,4.54,1.0
1625127936.0243762,c58a,1.47,4.49,1.0
1625127936.1011174,c58a,1.32,4.36,1.0
1625127936.2089586,c58a,1.4,4.38,1.0
1625127936.3244698,c58a,1.41,4.42,1.0
1625127936.3990743,c58a,1.41,4.39,1.0
1625127936.5001113,c58a,1.37,4.39,1.0
1625127936.6223414,c58a,1.16,4.26,1.0
1625127936.6874137,c58a,1.36,4.41,1.0
1625127936.7891467,c58a,1.41,4.41,1.0
1625127936.8934221,c58a,1.44,4.4,1.0
1625127936.9729586,c58a,0.95,4.93,1.0
1625127937.0723028,c58a,1.2,4.18,1.0
1625127937.1711314,c58a,0.96,4.99,1.0
1625127937.251831,c8a9,2.26,4.92,1.0
1625127937.295883,c58a,1.15,4.22,1.0
1625127937.377133,c58a,1.04,4.91,1.0
1625127937.4590816,c58a,0.72,4.69,1.0
1625127937.5604339,c58a,0.83,4.74,1.0
1625127937.6716096,c58a,1.17,4.93,1.0
1625127937.769645,c58a,1.21,5.35,1.0
1625127937.879188,c58a,1.37,4.68,1.0
1625127937.982496,c58a,1.33,4.61,1.0
1625127938.090879,c58a,1.32,4.55,1.0
1625127938.1779516,c58a,1.26,4.46,1.0
1625127938.2704334,c58a,1.36,4.57,1.0
1625127938.3700635,c58a,1.34,4.54,1.0
1625127938.4700825,c58a,1.36,4.54,1.0
1625127938.5729077,c58a,1.36,4.49,1.0
1625127938.6704266,c58a,1.33,4.49,1.0
1625127938.770768,c58a,1.3,4.48,1.0
1625127938.8115468,c58a,1.39,4.56,1.0
1625127939.3388195,c50,6.7,4.65,1.0
1625127939.3917694,c58a,1.36,4.49,1.0
1625127939.4771829,c58a,1.37,4.52,1.0
1625127939.5830638,c58a,1.31,4.49,1.0
1625127939.6819975,c58a,1.3,4.42,1.0
1625127939.7798584,c58a,1.32,4.47,1.0
1625127939.877146,c58a,1.3,4.47,1.0
1625127939.968693,c58a,1.36,4.44,1.0
1625127940.072746,c58a,1.39,4.49,1.0
1625127940.1713908,c58a,1.09,4.9,1.0
1625127940.2707515,c58a,1.06,4.8,1.0
1625127940.3719625,c58a,1.1,4.77,1.0
1625127940.4189272,552,2.19,4.79,1.0
1625127940.4585078,c58a,1.03,4.73,1.0
1625127940.560136,c58a,1.0,4.7,1.0
1625127940.6743994,c58a,1.0,4.6,1.0
1625127940.7499743,c58a,0.98,4.63,1.0
1625127940.852166,c58a,0.98,4.65,1.0
1625127940.9736433,c58a,1.02,4.67,1.0
1625127941.0478997,c58a,0.98,4.65,1.0
1625127941.1404226,c58a,1.01,4.74,1.0
1625127941.2433076,c58a,0.91,4.85,1.0
1625127941.3390496,c58a,0.83,4.83,1.0
1625127941.4467607,c58a,0.94,4.98,1.0
1625127941.570429,c58a,0.9,5.0,1.0
1625127941.6460366,c58a,1.0,5.07,1.0
1625127941.7398894,c58a,0.78,4.88,1.0
1625127941.8705432,c58a,0.89,4.94,1.0
1625127941.9293833,c58a,0.75,4.82,1.0
1625127942.02816,c58a,0.79,4.92,1.0
1625127942.1191206,c58a,0.98,5.11,1.0
1625127942.2300725,c58a,1.04,5.06,1.0
1625127942.3295166,c58a,0.92,5.08,1.0
1625127942.43835,c58a,1.38,4.56,1.0
1625127942.5406039,c58a,1.44,4.49,1.0
1625127942.588754,c8a9,2.19,4.92,1.0
1625127942.633947,c58a,1.53,4.67,1.0
1625127942.970191,c58a,1.48,4.72,1.0
1625127943.07246,c58a,1.47,4.71,1.0
1625127943.1580126,c58a,1.46,4.85,1.0
1625127943.2512245,c58a,1.46,4.75,1.0
1625127943.3714378,c58a,1.55,4.91,1.0
1625127943.4493725,c58a,1.38,4.76,1.0
1625127943.551419,c58a,1.65,4.3,1.0
1625127943.6723702,c58a,1.44,4.72,1.0
1625127943.7487586,c58a,1.44,4.7,1.0
1625127943.839387,c58a,1.45,4.68,1.0
1625127943.9723303,c58a,1.42,4.56,1.0
1625127944.0405958,c50,6.66,4.82,1.0
1625127944.0874326,c58a,1.53,4.63,1.0
1625127944.1467736,c58a,1.68,4.43,1.0
1625127944.274098,c58a,1.69,4.36,1.0
1625127944.3492353,c58a,1.87,5.02,1.0
1625127944.4410782,c58a,1.39,4.59,1.0
1625127944.5726116,c58a,1.4,4.69,1.0
1625127944.6321757,c58a,1.38,4.62,1.0
1625127944.7390256,c58a,1.33,4.7,1.0
1625127944.8414187,c58a,1.51,5.38,1.0
1625127944.9292607,c58a,1.28,4.7,1.0
1625127945.0218844,c58a,1.26,4.65,1.0
1625127945.1313233,c58a,1.05,4.96,1.0
1625127945.219988,c58a,1.22,4.77,1.0
1625127945.3226945,c58a,1.42,5.37,1.0
1625127945.428997,c58a,1.34,5.35,1.0
1625127945.519594,c58a,1.13,4.67,1.0
1625127945.5601742,c50,6.71,4.72,1.0
1625127945.6424546,c58a,1.31,5.43,1.0
1625127945.6849613,c50,6.68,4.61,1.0
1625127945.7315762,c58a,1.29,5.39,1.0
1625127945.76857,c50,6.41,5.46,1.0
1625127945.808297,c58a,1.08,4.71,1.0
1625127945.8557003,c50,6.51,5.46,1.0
1625127945.899673,552,1.9,5.18,1.0
1625127945.9026606,c58a,1.16,4.54,1.0
1625127945.9506416,c50,6.55,5.21,1.0
1625127945.99684,c58a,1.07,4.76,1.0
1625127946.0633693,c50,6.72,4.7,1.0
1625127946.1051333,c58a,1.08,4.76,1.0
1625127946.1481898,c50,6.66,4.81,1.0
1625127946.2067995,c58a,1.03,4.8,1.0
1625127946.2491632,c50,6.61,4.9,1.0
1625127946.2973857,c58a,1.07,4.63,1.0
1625127946.3404481,c50,6.78,4.43,1.0
1625127946.3973732,c58a,1.09,4.6,1.0
1625127946.438217,c50,6.84,4.83,1.0
1625127946.4903803,c58a,1.21,4.68,1.0
1625127946.5285115,c50,6.76,4.71,1.0
1625127946.5725415,c58a,1.02,4.96,1.0
1625127946.6369762,c50,6.8,4.68,1.0
1625127946.671114,c58a,1.07,4.76,1.0
1625127946.7366474,c50,6.81,4.69,1.0
1625127946.7797222,c58a,1.17,4.68,1.0
1625127946.8389812,c50,6.87,4.7,1.0
1625127946.8672895,c58a,0.79,4.96,1.0
1625127946.9708292,c50,6.85,4.64,1.0
1625127946.9728296,c58a,0.78,5.0,1.0
1625127947.040925,c50,6.94,4.45,1.0
1625127947.0851321,c58a,1.23,4.43,1.0
1625127947.1405783,c58a,0.85,5.14,1.0
1625127947.148664,c50,6.86,4.67,1.0
1625127947.2396247,c58a,1.28,4.58,1.0
1625127947.2741997,c50,6.79,4.73,1.0
1625127947.3382432,c58a,1.29,4.6,1.0
1625127947.342234,c50,7.0,4.36,1.0
1625127947.4400818,c58a,1.27,4.64,1.0
1625127947.4836748,c50,6.78,4.74,1.0
1625127947.5393682,c58a,1.45,5.34,1.0
1625127947.5433583,c50,6.83,4.82,1.0
1625127947.6172135,c8a9,2.45,5.09,1.0
1625127947.659237,c58a,1.24,4.52,1.0
1625127947.6622322,c50,6.82,4.89,1.0
1625127947.7428358,c58a,1.35,4.82,1.0
1625127947.7458282,c50,6.87,4.77,1.0
1625127947.8279068,c50,6.84,4.73,1.0
1625127947.8373399,c58a,1.25,4.63,1.0
1625127947.9263184,c50,6.8,4.85,1.0
1625127947.968025,c58a,1.28,4.62,1.0
1625127948.0498617,c50,6.81,4.71,1.0
1625127948.0558443,c58a,1.2,4.67,1.0
1625127948.1198463,c50,6.8,4.8,1.0
1625127948.1619835,c58a,1.08,4.74,1.0
1625127948.2192807,c50,6.75,4.73,1.0
1625127948.262823,c58a,1.09,4.64,1.0
1625127948.3469105,c50,6.77,4.75,1.0
1625127948.350899,c58a,1.12,4.76,1.0
1625127948.4173577,c50,6.78,4.78,1.0
1625127948.466079,c58a,1.12,4.72,1.0
1625127948.5071151,c50,6.77,4.77,1.0
1625127948.5500238,c58a,1.24,4.62,1.0
1625127948.6366396,c50,6.79,4.74,1.0
1625127948.644628,c58a,1.52,5.21,1.0
1625127948.6966307,c50,6.78,4.81,1.0
1625127948.738557,c58a,1.46,5.23,1.0
1625127948.7969697,c50,6.78,4.71,1.0
1625127948.8390148,c58a,1.22,4.65,1.0
